leaid,ncessch,report_dis,report_race,report_sex,counselors_fte,psych_fte,law_fte,enrollment,teachers_fte,lunch_program,title1_s,title1_e,read_test,math_test
0408310,040831000785,0,0,0,1,1,0,422,27,1,0,0,41,42
0408310,040831000786,0,0,0,1,1,0,543,32,1,0,0,28,28
0408310,040831000787,0,0,0,1,1,0,526,31,1,0,0,33,33
0408310,040831000789,0,1,0,1,1,0,495,29,1,0,0,37,32
0408310,040831001107,0,1,1,1,1,1,838,55,1,0,0,25,27
0408310,040831001258,0,0,0,0,1,0,205,21,0,0,0,NA,NA
0408310,040831003112,0,0,0,1,1,0,455,25,1,0,0,74,65
0408310,040831003397,0,0,0,1,0,0,301,16,1,0,0,55,37
0408310,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0408340,040834000680,0,0,0,1,1,0,2978,126,1,0,1,70,75
0408340,040834000790,0,0,0,1,1,0,2723,113,1,0,1,71,73
0408340,040834000793,0,0,0,1,1,0,1448,76,1,1,1,42,42
0408340,040834000794,0,0,0,1,1,0,1804,84,1,1,1,52,52
0408340,040834000795,0,0,0,1,1,0,1725,82,1,1,1,42,37
0408340,040834001567,0,0,0,1,1,0,2578,114,1,NA,1,47,49
0408340,040834001576,0,0,0,1,1,0,330,21,1,1,1,5,5
0408410,040841000796,0,0,0,0,0,0,381,23,1,0,0,NA,NA
0408410,040841000797,0,0,0,0,0,0,578,25,1,0,0,55,56
0408410,040841000798,0,0,0,0,0,0,283,9,1,0,0,46,42
0408410,040841001110,0,0,0,1,0,0,395,25,1,0,0,57,62
0408430,040843000799,0,0,0,0,0,0,111,8,1,1,1,32,22
0408460,040846000800,0,0,0,0,0,0,16,2,0,0,0,NA,NA
0408490,040849001477,0,1,1,1,0,0,938,53,1,0,0,32,25
0408490,040849001705,0,1,1,1,1,0,576,30,1,0,0,42,47
0408490,040849002132,0,1,1,1,1,0,794,39,1,0,0,31,23
0408490,040849002488,0,1,1,1,1,0,846,40,1,0,0,23,19
0408520,040852000805,0,0,0,1,1,0,2374,101,1,1,1,33,27
0408520,040852001478,0,0,0,1,1,0,2445,103,1,1,1,33,40
0408520,040852002339,0,0,0,1,1,0,2304,99,1,1,1,36,33
0408520,040852002416,0,0,0,1,1,0,2439,104,1,1,1,30,38
0408520,040852002912,0,0,0,1,1,0,1844,82,1,1,1,32,25
0408520,040852003206,0,0,0,1,0,0,503,17,0,1,1,97.5,92
0408550,040855000806,0,0,0,0,0,0,387,0,1,0,0,25,21
0408550,040855003405,0,0,0,0,0,0,591,0,1,0,0,23,12
0408600,040860000807,1,0,1,1,0,0,285,15,1,1,1,26,21
0408600,040860000809,0,0,1,1,0,0,372,21,1,1,1,47,47
0408600,040860000810,0,0,0,1,0,0,138,6,1,1,1,42,22
0408640,040864001259,0,0,0,0,0,0,118,4,1,0,0,37,47
0408680,040868000812,0,0,0,1,0,0,688,41,1,0,0,27,47
0408680,040868000814,0,0,0,1,0,0,336,13,1,0,0,10,10
0408680,040868000815,0,0,0,0,0,0,519,36,1,0,0,21,36
0408680,040868001152,0,0,0,0,0,0,69,4,1,0,0,24.5,24.5
0408680,040868001153,0,0,0,0,0,0,56,5,1,0,0,10,10
0408680,040868001822,0,0,0,1,0,0,26,2,1,0,0,NA,NA
0408800,040880000817,0,0,0,1,0,0,653,40,1,0,0,31,27
0408800,040880000819,0,0,0,1,0,0,518,27,1,0,0,56,56
0408800,040880000824,0,0,0,1,0,1,495,25,1,0,0,62,54
0408800,040880000827,0,0,0,1,0,1,857,40,1,0,0,57,62
0408800,040880000828,0,0,1,1,1,0,811,38,1,0,0,28,19
0408800,040880000836,0,1,1,1,0,0,481,29,1,0,0,21,17
0408800,040880000837,0,1,1,1,1,0,696,39,1,0,0,27,25
0408800,040880000838,0,0,0,0,0,0,353,22,1,0,0,40,38
0408800,040880000840,0,0,0,1,0,0,236,12,1,0,0,52,47
0408800,040880000841,1,0,0,1,0,0,416,23,1,0,0,32,22
0408800,040880000842,0,0,1,1,0,1,865,51,1,0,0,23,16
0408800,040880000843,0,0,0,1,0,0,378,19,1,0,0,42,37
0408800,040880000845,0,0,0,1,0,0,357,16,1,0,0,82,77
0408800,040880000846,0,0,0,1,0,0,373,20,1,0,0,62,57
0408800,040880000848,0,1,1,1,0,0,787,35,1,0,0,27,29
0408800,040880000850,0,0,0,1,0,0,387,18,1,0,0,37,42
0408800,040880000851,0,1,0,1,0,0,209,15,1,0,0,32,37
0408800,040880000852,0,0,0,1,0,0,533,35,1,0,0,34,34
0408800,040880000853,0,0,0,1,0,0,305,14,1,0,0,32,37
0408800,040880000854,0,0,0,1,0,0,238,15,1,0,0,37,47
0408800,040880000858,0,0,0,1,0,0,323,17,1,0,0,14,6
0408800,040880000859,0,1,0,1,0,0,543,29,1,0,0,54,51
0408800,040880000861,0,0,0,1,0,0,501,29,1,0,0,22,27
0408800,040880000863,0,1,1,1,1,0,584,29,1,0,0,29,20
0408800,040880000864,0,0,0,1,0,0,952,47,1,0,0,38,40
0408800,040880000865,0,0,0,1,0,0,319,18,1,0,0,47,37
0408800,040880000866,0,0,0,1,1,0,282,15,1,0,0,42,47
0408800,040880000869,0,0,0,1,1,0,311,23,1,0,0,47,42
0408800,040880000870,0,0,0,1,0,0,191,11,1,0,0,37,32
0408800,040880000871,0,0,0,1,0,0,398,24,1,0,0,27,22
0408800,040880000872,1,0,0,1,0,0,546,34,1,0,0,16,21
0408800,040880000873,0,0,0,1,0,0,185,14,1,0,0,22,32
0408800,040880000874,0,0,1,1,0,1,841,46,1,0,0,21,16
0408800,040880000875,0,1,1,1,0,0,367,23,1,0,0,21,19
0408800,040880000878,0,1,1,1,0,0,260,15,1,0,0,22,22
0408800,040880000880,0,1,0,1,0,0,302,19,1,0,0,22,12
0408800,040880000886,0,0,0,1,1,0,636,42,1,0,0,13,7
0408800,040880000887,0,0,0,1,1,0,355,17,1,0,0,77,67
0408800,040880000889,0,0,1,1,0,0,380,22,1,0,0,18,14
0408800,040880000890,0,0,0,1,0,0,312,17,1,0,0,32,27
0408800,040880000891,0,0,0,1,1,0,328,17,1,0,0,47,52
0408800,040880000896,0,0,1,1,0,1,391,30,1,0,0,15,12
0408800,040880000897,0,0,0,1,0,0,276,17,1,0,0,37,42
0408800,040880000899,0,0,0,1,1,0,680,31,1,0,0,39,40
0408800,040880000900,0,0,0,1,0,0,300,17,1,0,0,47,42
0408800,040880000902,0,0,0,0,1,0,290,18,1,0,0,37,27
0408800,040880000903,0,0,0,1,0,0,496,24,1,0,0,37,37
0408800,040880000904,0,0,0,1,0,0,673,29,1,0,0,48,43
0408800,040880000905,0,0,0,1,0,0,325,18,1,0,0,42,32
0408800,040880000906,0,0,0,1,0,0,494,24,1,0,0,33,38
0408800,040880000966,0,0,0,1,0,0,490,25,1,0,0,55,48
0408800,040880000972,0,0,1,1,0,1,895,47,1,0,0,19,9
0408800,040880001112,0,0,0,1,0,0,538,29,1,0,0,30,30
0408800,040880001113,0,0,0,1,0,0,359,21,1,0,0,32,32
0408800,040880001260,0,1,0,1,0,0,337,18,1,0,0,27,17
0408800,040880001261,0,0,0,1,0,1,708,47,1,0,0,12,15
0408800,040880001262,0,0,0,1,0,0,381,20,1,0,0,42,32
0408800,040880001263,0,0,1,1,0,1,1090,65,1,0,0,22,22
0408800,040880001264,0,0,0,1,0,0,412,28,1,0,0,48,43
0408800,040880001266,1,1,0,1,1,0,300,17,1,0,0,57,62
0408800,040880001267,0,0,0,1,0,0,301,14,1,0,0,27,32
0408800,040880001268,0,0,0,1,1,1,3007,159,1,0,0,40,44
0408800,040880001269,0,0,0,1,0,0,316,18,1,0,0,22,27
0408800,040880001441,0,0,0,1,0,0,1100,53,0,0,0,99.5,97.5
0408800,040880001442,0,0,0,1,0,0,314,20,1,0,0,37,32
0408800,040880001443,0,0,0,1,1,1,1892,103,1,0,0,22,22
0408800,040880001445,0,0,1,1,1,1,1663,103,1,0,0,22,22
0408800,040880001446,0,1,0,1,0,0,1017,57,1,0,0,37,32
0408800,040880001447,0,1,1,1,0,0,1691,80,1,0,0,42,37
0408800,040880001448,0,0,1,1,1,1,299,25,1,0,0,5,5
0408800,040880001449,0,0,0,1,0,0,168,11,1,0,0,62,57
0408800,040880001452,0,0,0,1,0,0,295,17,1,0,0,62,62
0408800,040880001454,0,0,0,1,0,0,280,14,1,0,0,37,32
0408800,040880001455,1,0,0,1,0,0,415,20,1,0,0,57,52
0408800,040880001479,0,0,0,1,0,0,415,20,1,0,0,62,62
0408800,040880001481,0,0,0,1,0,0,582,27,1,0,0,29,19
0408800,040880001506,0,0,0,1,1,0,654,40,1,0,0,31,29
0408800,040880001508,0,0,0,1,0,0,72,13,1,0,0,10,10
0408800,040880001509,0,0,0,1,0,0,67,7,1,0,0,24.5,24.5
0408800,040880001569,0,0,0,1,0,0,203,12,1,0,0,NA,NA
0408800,040880001606,0,0,0,1,0,0,41,0,1,0,0,10,10
0408800,040880002335,0,0,0,0,0,0,339,16,1,0,0,42,47
0408800,040880002336,0,0,0,1,0,0,384,20,1,0,0,37,32
0408800,040880002547,0,0,0,0,0,0,245,4,0,0,0,32,22
0408800,040880003282,0,0,0,1,0,0,946,45,1,0,0,26,26
0408800,040880003414,0,0,0,1,0,0,452,28,1,0,0,28,17
0408820,040882000908,0,0,0,1,1,0,356,17,1,0,0,NA,NA
0408820,040882002496,0,0,1,1,1,0,814,36,1,0,0,27,22
0408820,040882002794,0,0,1,1,1,0,721,34,1,0,0,33,28
0408850,040885000909,0,0,0,0,1,0,722,39,1,0,0,63,65
0408850,040885001003,0,0,0,0,1,0,814,48,1,0,0,66,73
0408850,040885001510,0,0,0,0,1,0,643,0,1,0,0,67,66
0408850,040885001954,0,0,0,0,1,0,647,0,1,0,0,78,83
0408850,040885001955,0,0,0,1,1,0,451,0,1,0,0,73,75
0408850,040885001956,0,0,0,0,1,0,105,2,0,0,0,57,37
0408850,040885002193,0,0,0,0,1,0,559,35,1,0,0,66,70
0408850,040885002194,0,0,0,0,1,0,737,41,1,0,0,63,71
0408850,040885002195,0,0,0,1,1,0,1879,113,1,0,0,64,67
0408850,040885002551,0,0,0,0,1,0,477,25,1,0,0,64,68
0408850,040885002552,0,0,0,1,1,0,707,44,1,0,0,77,84.5
0408850,040885002765,0,0,0,0,1,0,697,41,1,0,0,81,84
0408850,040885002798,0,0,0,0,1,0,692,35,1,0,0,77,84
0408850,040885002991,0,0,0,0,1,0,635,35,1,0,0,59,63
0408850,040885003083,0,0,0,0,1,0,645,38,1,0,0,72,71
0408850,040885003175,0,0,0,1,1,0,109,7,1,0,0,15,24.5
0408850,040885003214,0,0,0,0,1,0,150,2,0,0,0,64,65
0408850,040885003272,0,0,0,1,1,0,782,45,1,0,0,49.5,49.5
0408850,040885003432,0,0,0,0,1,0,606,24,1,0,0,79,85
0408850,040885003489,0,0,0,0,1,0,365,20,1,0,0,77,77
0408880,040888000910,0,0,0,0,0,0,98,5,0,0,0,15,5
0408910,040891000911,0,0,0,1,1,0,111,13,1,0,0,NA,NA
0409060,040906000652,0,0,0,0,0,0,608,32,1,0,1,66,67
0409060,040906000915,0,0,1,0,0,0,868,45,1,1,1,60,58
0409060,040906000916,0,0,0,0,0,0,748,41,1,1,1,24,21
0409060,040906000917,0,0,1,0,0,0,570,39,1,1,1,34,36
0409060,040906000919,0,0,0,0,0,0,506,41,1,1,1,33,24
0409060,040906000920,0,0,1,0,0,0,542,35,1,1,1,44,43
0409060,040906000921,0,0,1,0,0,0,728,50,1,1,1,31,33
0409060,040906000922,0,0,1,0,0,0,672,40,1,1,1,34,31
0409060,040906000923,0,0,0,0,0,0,402,34,1,1,1,37,27
0409060,040906000926,0,0,1,0,0,0,499,32,1,1,1,44,48
0409060,040906000927,0,0,0,0,0,0,533,29,1,1,1,40,45
0409060,040906000928,0,0,0,0,0,0,970,49,1,0,1,72,66
0409060,040906000929,0,0,1,0,0,0,713,49,1,1,1,39,40
0409060,040906000930,0,0,1,0,0,0,827,50,1,1,1,23,25
0409060,040906000931,0,0,0,0,0,0,666,42,1,1,1,39,34
0409060,040906000932,0,1,1,0,0,0,1389,89,1,1,1,20,17
0409060,040906000933,0,0,0,0,0,0,724,40,1,1,1,32,31
0409060,040906000934,0,0,1,0,0,0,970,49,1,NA,NA,26,20
0409060,040906000935,0,0,0,0,0,0,969,58,1,1,1,24,26
0409060,040906000936,0,0,0,0,0,0,539,32,1,1,1,33,28
0409060,040906000937,0,1,1,0,0,0,786,39,1,1,1,38,37
0409060,040906000938,0,0,1,0,0,0,695,45,1,1,1,23,28
0409060,040906000939,0,0,1,0,0,0,571,37,1,1,1,49,48
0409060,040906000941,0,0,1,0,0,0,909,53,1,1,1,25,25
0409060,040906000942,0,0,0,0,0,0,641,36,1,1,1,42,42
0409060,040906000944,0,0,0,0,0,0,754,45,1,1,1,24,28
0409060,040906000945,0,0,0,0,0,0,593,36,1,1,1,39,33
0409060,040906000946,0,0,0,0,0,0,463,33,1,1,1,48,43
0409060,040906000947,0,0,0,0,0,0,899,54,1,1,1,28,30
0409060,040906001116,0,0,0,0,0,0,576,35,1,1,1,36,40
0409060,040906001117,0,0,0,0,0,0,537,45,1,1,1,41,44
0409060,040906001272,0,0,1,0,0,0,748,40,1,1,1,38,40
0409090,040909000948,0,0,0,0,0,0,215,9,1,0,0,27,17
0409120,040912000949,0,0,0,0,0,0,92,4,1,0,0,22,22
0409160,040916000005,0,0,0,1,0,0,518,23,1,0,0,15,5
0409160,040916000951,0,0,0,0,0,0,487,30,1,0,0,18,19
0409160,040916000952,0,0,0,1,0,0,404,19,1,0,0,7,8
0409160,040916001768,0,0,0,0,1,0,284,18,1,0,0,22,37
0409160,040916002190,0,0,0,0,0,0,516,31,1,0,0,14,27
0409190,040919000953,0,1,1,1,0,0,248,8,1,1,1,26,30
0409190,040919000955,0,1,1,1,0,0,550,25,1,1,1,47,47
0409190,040919001834,0,0,0,1,0,0,367,22,1,1,1,47,52
0409190,040919002827,0,0,0,1,0,0,227,9,1,NA,1,52,52
0409190,040919003248,0,0,0,0,0,0,51,2,0,0,1,24.5,24.5
0409250,040925000956,0,0,0,1,0,0,392,28,1,1,1,37,47
0409250,040925000957,0,0,0,1,1,1,363,25,1,1,1,47,57
0409250,040925000958,0,0,0,1,0,1,316,22,1,1,1,36,37
0409310,040931000960,0,1,1,1,0,1,245,13,1,1,1,49.5,49.5
0409310,040931001118,0,1,1,0,1,0,453,23,1,1,1,39,34
0409390,040939000964,0,1,0,1,0,0,610,33,1,1,1,28,29
0409390,040939001483,0,0,0,1,0,0,465,33,1,1,1,22,27
0409430,040943000155,0,0,0,0,1,0,28,5,0,0,0,NA,NA
0409430,040943000967,0,0,0,1,1,0,399,22,1,0,0,23,20
0409430,040943000968,0,0,0,1,0,0,352,18,1,0,0,12,13
0409430,040943000970,0,0,0,1,0,0,586,43,1,0,0,22,17
0409430,040943001648,0,0,0,1,1,0,429,32,1,0,0,42,47
0409430,040943002447,0,0,0,1,0,0,145,13,1,0,0,32,22
0409460,040946000971,0,0,0,1,0,0,443,23,1,0,0,41,55
0409460,040946000973,0,1,1,1,0,0,309,19,1,0,0,NA,NA
0409460,040946000974,0,1,1,1,0,0,304,17,1,0,0,29,34
0409460,040946000975,0,0,0,1,0,1,602,37,1,0,0,32,32
0409460,040946000976,0,0,1,1,0,0,332,20,1,0,0,24,31
0409510,040951000977,0,0,0,1,1,0,46,4,1,1,1,24.5,24.5
0409540,040954000978,0,0,0,0,0,0,28,2,1,1,1,30,30
0409540,040954001119,0,0,0,0,0,0,13,2,1,1,1,NA,NA
0409570,040957000323,0,0,0,0,0,0,30,2,1,0,0,49.5,49.5
0409600,040960000981,0,0,0,0,0,0,345,16,1,1,1,47,62
0409600,040960000982,0,0,0,1,0,0,528,26,1,1,1,42,52
0409600,040960000983,0,0,0,0,0,0,426,22,1,1,1,27,32
0409600,040960000985,0,0,0,1,0,1,414,18,1,1,1,14,11
0409600,040960000986,0,0,0,1,0,1,470,24,1,1,1,28,23
0409600,040960000988,0,0,0,1,0,0,626,30,1,1,1,45,48
0409600,040960000989,0,0,0,0,0,0,80,4,0,1,1,64.5,44.5
0409600,040960000991,0,0,1,1,0,0,446,22,1,1,1,44,50
0409600,040960000992,0,0,0,1,0,0,550,27,1,1,1,41,42
0409600,040960000993,0,0,0,1,0,0,299,15,1,1,1,27,27
0409600,040960000994,0,0,0,1,0,1,672,31,1,1,1,27,27
0409600,040960000995,0,0,0,1,0,0,265,13,1,1,1,27,37
0409600,040960001572,0,0,0,0,0,0,758,31,1,1,1,48,44
0409600,040960001804,0,0,0,1,0,0,725,34,1,1,1,52,50
0409600,040960001805,0,1,1,1,0,1,878,38,1,1,1,34,28
0409600,040960002427,0,0,0,1,0,1,404,20,1,1,1,41,36
0409600,040960002567,0,0,0,1,0,0,533,25,1,1,1,48,47
0409600,040960003430,0,0,0,0,0,0,5,0,0,NA,NA,24.5,24.5
0409630,040963000157,1,0,0,1,0,0,132,11,1,1,1,2.5,2.5
0409630,040963000996,0,0,0,1,1,1,2273,85,1,1,1,27,17
0409630,040963000997,1,1,1,1,0,1,1116,42,1,1,1,22,22
0409630,040963001388,0,0,1,1,0,1,2488,96,1,1,1,37,47
0409630,040963002775,0,0,0,1,1,1,1863,71,1,1,1,42,37
0409630,040963003076,1,0,0,1,1,1,3074,97,1,1,1,17,17
0409733,040973301040,0,0,0,1,0,0,435,29,1,0,1,37,27
0409733,040973301511,0,0,0,1,0,0,193,11,1,NA,1,NA,NA
0409733,040973301512,0,0,0,1,0,0,299,19,1,1,1,27,22
0409733,040973303188,0,0,0,0,0,0,28,0,0,0,1,24.5,NA
0409734,040973401517,0,1,1,1,1,1,154,NA,1,0,0,24.5,24.5
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA
0400103,040010301583,NA,NA,NA,1,0,0,93,NA,0,0,0,10,10
0400103,040010302855,NA,NA,NA,1,0,0,155,NA,0,0,0,5,5
0400103,040010302950,NA,NA,NA,1,0,0,433,NA,0,0,0,7.5,2.5
0400103,040010301724,NA,NA,NA,1,0,0,199,NA,0,0,0,15,7.5
0400103,040010302329,NA,NA,NA,1,0,0,183,NA,0,0,0,5,15
0400103,040010302008,NA,NA,NA,1,0,0,267,NA,0,0,0,17,17
0400103,040010302139,NA,NA,NA,1,0,0,76,NA,0,0,0,24.5,24.5
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
0400001,040000101203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400021,040002101277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400021,040002101523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400053,040005303402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400083,040008301020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400083,040008301021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400104,040010401584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400105,040010501587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400108,040010803162,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400112,040011203328,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,NA,NA
0400120,040012001641,NA,NA,NA,NA,NA,NA,12,NA,0,0,0,NA,NA
0400120,040012001642,NA,NA,NA,NA,NA,NA,22,NA,0,0,0,NA,NA
0400120,040012001643,NA,NA,NA,NA,NA,NA,51,NA,0,0,0,NA,NA
0400120,040012001644,NA,NA,NA,NA,NA,NA,9,NA,0,0,0,NA,NA
0400120,040012001645,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,NA,NA
0400120,040012001646,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
0400120,040012001647,NA,NA,NA,NA,NA,NA,24,NA,0,0,0,NA,NA
0400120,040012001810,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
0400120,040012001811,NA,NA,NA,NA,NA,NA,18,NA,0,0,0,NA,NA
0400120,040012001812,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,NA,NA
0400120,040012001813,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
0400120,040012001814,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
0400120,040012001815,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
0400125,040012501619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400128,040012801715,NA,NA,NA,NA,NA,NA,83,NA,1,1,1,NA,NA
0400133,040013301725,NA,NA,NA,NA,NA,NA,154,NA,1,0,0,NA,NA
0400133,040013301888,NA,NA,NA,NA,NA,NA,33,NA,0,0,0,NA,NA
0400192,040019201910,NA,NA,NA,NA,NA,NA,29,NA,0,0,0,NA,NA
0400197,040019701943,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,54.5,64.5
0400197,040019701944,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,52,47
0400197,040019701945,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,37,42
0400197,040019701946,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,54.5,44.5
0400197,040019701947,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,69.5,69.5
0400197,040019702238,NA,NA,NA,NA,NA,NA,16,0,0,0,0,NA,NA
0400197,040019703065,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,49.5,49.5
0400197,040019703070,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,32,37
0400197,040019703071,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,75,24.5
0400197,040019703072,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,27,22
0400197,040019703169,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,17,12
0400197,040019703170,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,47,52
0400206,040020602073,NA,NA,NA,NA,NA,NA,77,NA,0,0,0,NA,NA
0400273,040027302013,NA,NA,NA,NA,NA,NA,922,NA,0,0,0,11,18
0400273,040027303184,NA,NA,NA,NA,NA,NA,131,NA,0,0,0,15,34.5
0400296,040029602209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400298,040029802143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400299,040029902099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400303,040030303307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0400316,040031602101,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,24.5,24.5
0400316,040031602102,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,10,10
0400316,040031602103,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,24.5,24.5
0400316,040031602677,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,5,15
0400316,040031602940,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,15,15
0400316,040031602979,NA,NA,NA,NA,NA,NA,10,0,0,0,0,34.5,24.5
0400316,040031603563,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400321,040032102155,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,NA,NA
0400341,040034102243,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,37,47
0400341,040034102248,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,32,17
0400341,040034102249,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,34.5,44.5
0400341,040034102565,NA,NA,NA,NA,NA,NA,4,0,0,0,0,69.5,49.5
0400341,040034102853,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400341,040034102858,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400345,040034502256,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,47,57
0400345,040034502257,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,49.5,49.5
0400345,040034502258,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,75,75
0400345,040034502259,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,24.5,24.5
0400345,040034502260,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,44.5,44.5
0400345,040034502261,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,64.5,74.5
0400345,040034502262,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400345,040034502421,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,38,31
0400345,040034502577,NA,NA,NA,NA,NA,NA,1,0,0,0,0,54.5,54.5
0400345,040034503384,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,24.5,24.5
0400345,040034503390,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,48,31
0400347,040034702240,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,24.5,24.5
0400347,040034702269,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,37,32
0400347,040034702270,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400347,040034702271,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,54.5,54.5
0400347,040034702470,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,32,42
0400347,040034702471,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,33,47
0400347,040034702944,NA,NA,NA,NA,NA,NA,3,0,0,0,0,75,NA
0400347,040034703040,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA
0400347,040034703268,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400347,040034703270,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400347,040034703425,NA,NA,NA,NA,NA,NA,2,0,0,0,0,24.5,24.5
0400347,040034703568,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA
0400348,040034802241,NA,NA,NA,NA,NA,NA,16,10,0,0,0,32,27
0400348,040034802275,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,24.5,34.5
0400348,040034802276,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,38,39
0400348,040034802277,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,34.5,34.5
